fqdn,tid,e2etime,gpu_est_total,absolute_error,squared_error,percentage_relative_error,session
torch_rnn-2-0.0.1,005d9944e9e2f40ea356c4c85ed7cbcf,5.060938449,2.528552011097311,2.532386437902689,6.41298107087347,50.03788256707742,az-3_0_Landlord_2_12
rodinia-myocyte-3-0.0.1,00bd0c0fb9887ecb621ca0cb580d3fa8,1.881771654,3.6666020221147093,1.7848303681147093,3.1856194429444886,-94.84840332889345,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,00cac9be792bdb47aa863b19f1ed2eb8,0.359717932,1.3691733581688912,1.0094554261688913,1.019000257421818,-280.6241603126116,az-3_0_Landlord_2_12
rodinia-lud-1-0.0.1,00ed4159a04a5756a609cd39c53df26f,0.448971979,1.358577246260129,0.9096052672601291,0.8273817422273709,-202.5973356480069,az-3_0_Landlord_2_12
rodinia-pathfinder-1-0.0.1,00f938905be4e5a49297383f9f8afc55,0.510994904,1.1939121388144716,0.6829172348144715,0.466375949606644,-133.64462726901704,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,00fd21a5ae474c39ebf5b7736a3af044,0.264491351,0.496510558665945,0.23201920766594503,0.05383291272593292,-87.72279576958456,az-3_0_Landlord_2_12
rodinia-lud-1-0.0.1,010a58116e00b8649836436e5b3e3620,2.051615438,1.4934123755944164,0.5582030624055834,0.3115906588789716,27.207977287875302,az-3_0_Landlord_2_12
rodinia-pathfinder-1-0.0.1,0138941b5ede94e176b4aa7cbae118ad,3.073921823,1.8401387013920452,1.233783121607955,1.5222207911646697,40.13710148307681,az-3_0_Landlord_2_12
rodinia-lud-4-0.0.1,01557e6e107fe4a526668b6ed8404e90,0.520364679,0.7822212176749173,0.2618565386749172,0.0685688468468084,-50.32173574465787,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,018a10cadb0dfdad911ff29c7231c1cb,0.431826047,1.0412058991809765,0.6093798521809766,0.37134380424410884,-141.1169743961685,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,01e84f21c5d3cdbb3899178d70b742dd,0.505087954,1.448754238029318,0.943666284029318,0.8905060556137014,-186.8320708415307,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,01ecc29883775b2483d75ff0af58c602,1.396034892,3.0089365571723206,1.6129016651723205,2.601451781515644,-115.53448086541955,az-3_0_Landlord_2_12
rodinia-srad-3-0.0.1,026af5b52c2d1b764df2002959685a89,3.280049712,3.933622867903354,0.653573155903354,0.4271578701174698,-19.92570885472464,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,02a53ce95e20eef1c27d3b3fb519f904,1.388841963,2.3539687701406145,0.9651268071406145,0.9314697538614369,-69.49147799767442,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,02aeb0c169ca8fea1b530af7f684a067,0.694989067,3.7330979695355526,3.0381089025355528,9.230105703665782,-437.1448482851534,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,02be5d018dcfbc880e6fbdd91703ca53,1.404929516,2.089916595538534,0.6849870795385342,0.4692072991347302,-48.75597471172598,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,02e0f103dc36341df9cca6ff4b5baf33,1.146542399,5.631721923797986,4.485179524797986,20.116835369667086,-391.19177177485136,az-3_0_Landlord_2_12
squeezenet-0-0.0.1,02f796ba03c5dc8e10986f1165d6f10e,0.965495275,4.3597418103674235,3.3942465353674236,11.520909542853758,-351.55496078087214,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,03535c993711ced55973acf54d5ae8c5,2.565896691,1.1518424069598021,1.4140542840401977,1.999549518212436,55.109556397966365,az-3_0_Landlord_2_12
torch_rnn-0-0.0.1,0353a5e037b33a2ca62a312663e3eb1e,5.29544043,0.5453919187287373,4.750048511271263,22.562960859430344,89.7007260125342,az-3_0_Landlord_2_12
rodinia-pathfinder-3-0.0.1,03792ea4c92ece26bb80123487c5e15a,1.791720454,0.6883074161307215,1.1034130378692786,1.21752033213991,61.58399517100555,az-3_0_Landlord_2_12
onnx-roberta-1-0.0.1,038f95832f9a1b471cf08d274834484a,0.483418113,0.9805918942710802,0.4971737812710802,0.24718176878338388,-102.84550121337308,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,03df1a001a0975cf0740821769436595,0.275525396,0.6977915270955922,0.42226613109559225,0.1783086854704399,-153.25851526789648,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,03eba1aeab20aa37543a7ff4aa9fbd80,1.744356176,3.5608434762221046,1.8164873002221047,3.2996261118681907,-104.13511444592179,az-3_0_Landlord_2_12
rodinia-srad-2-0.0.1,0412af7493354fd7d121ba0215c35e9e,3.5909987880000003,3.6813032445900724,0.09030445659007214,0.008154894880028223,-2.5147448362233233,az-3_0_Landlord_2_12
rodinia-lud-4-0.0.1,04207b6dda1e52cb4d425b334156510a,0.815718378,1.129376752828717,0.31365837482871706,0.09838157610019196,-38.45179700348949,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,04234f0bd527969461b56c75343c2942,0.21643001,0.16509953154617785,0.05133047845382216,0.002634818018298301,23.716895107948368,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0447e399076d3fcff98fe263f0a3b8c7,2.043205735,2.7253787692860776,0.6821730342860777,0.4653600487070741,-33.38738838681253,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,044c17640889f3b5d14f1288c24590c3,1.817392954,1.308490175082656,0.5089027789173439,0.258982038389795,28.001802130753937,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,046c10939166b2d0573798c46e0068fe,1.902066843,3.491574763794835,1.5895079207948348,2.526535430269519,-83.56740598494491,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,04919d96355229c79a6413d406091ab2,1.700183258,3.100632925208254,1.400449667208254,1.9612592703837095,-82.37051274435346,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,04a31613ec477e9eb5b0066138da3543,0.722201773,4.5063677006901,3.7841659276900996,14.319911768290673,-523.9762721670998,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,0517787a484efc1d738efc458319bee5,1.421020111,2.4223673497605334,1.0013472387605333,1.0026962925733445,-70.4667886829459,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,054a581c299bac1f3f9ef215d6104086,0.386048447,0.47288165224587264,0.08683320524587262,0.007540005533271841,-22.4928259446858,az-3_0_Landlord_2_12
torch_rnn-2-0.0.1,058e2d5c9a5883049afdff0247648d1b,0.050160368,6.704587539610279,6.654427171610279,44.281400982265176,-13266.304528727302,az-3_0_Landlord_2_12
rodinia-pathfinder-3-0.0.1,059b0b4a6133eb18cc4e7c0443883b10,0.43710353,1.0140332427626324,0.5769297127626324,0.3328478934683735,-131.98925956114616,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,05ad3a41bfacb82be0480fde69f420d2,0.343438404,0.24313809895468497,0.10030030504531501,0.010060151192183243,29.20474352231005,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,05ad61bb3c6cd93d9d4da115d5ceb5f2,0.445164967,1.3085012845092814,0.8633363175092814,0.7453495971304868,-193.93626666702218,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,05c4afa98d803b1a3d0d51f020f44405,2.164543821,3.2749272801284213,1.1103834591284212,1.2329514263059982,-51.29872855220985,az-3_0_Landlord_2_12
onnx-roberta-1-0.0.1,05e0ad96f6a1d7239744dd1410d80100,0.369559622,2.891919463132476,2.522359841132476,6.362299168157849,-682.5312320328318,az-3_0_Landlord_2_12
onnx-roberta-3-0.0.1,061189c5f0429c0858a557bd4767f875,0.367673254,1.2620816992695312,0.8944084452695311,0.7999664669694598,-243.2617644985216,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,0639429d07b90a0e93c22816df0278c2,0.453887786,0.8579503450997505,0.40406255909975053,0.16326655166623938,-89.02256715490257,az-3_0_Landlord_2_12
rodinia-lud-1-0.0.1,063d61cef229ccc23925f1b746dd03a5,1.684914259,2.230470286931686,0.545556027931686,0.29763137961259856,-32.37885993412357,az-3_0_Landlord_2_12
rodinia-srad-4-0.0.1,0656e9fc5b4a668ff0fbf0336908bc47,3.820023866,5.084091151470006,1.2640672854700061,1.59786610219551,-33.090559897303166,az-3_0_Landlord_2_12
rodinia-srad-0-0.0.1,0658806e167ca2519e21436a3e746218,1.766935165,3.3742512197785075,1.6073160547785075,2.583464899948746,-90.96632896422702,az-3_0_Landlord_2_12
rodinia-myocyte-4-0.0.1,066994065d467f536e6f74af49399bed,1.76982341,0.7804459645825469,0.9893774454174532,0.9788677295007656,55.90260812616628,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,067479f73e70799d6df1b5e8234167c7,0.944887252,1.6658282595050018,0.7209410075050018,0.5197559363023271,-76.29915696068696,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,06d8957f68a5eb472e0b9d9357b437bc,1.834009218,1.0846264122584173,0.7493828057415828,0.5615745895411268,40.86036200836493,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,06e4e7967608bcdfb4dd428a2a8ba24f,7.415923093,1.1385676421791102,6.27735545082089,39.405191455950735,84.64698692393641,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,06f4b2b7c09a428bd9bc49275ba88341,1.429266467,1.9585433542402522,0.5292768872402522,0.28013402336673066,-37.03136535143046,az-3_0_Landlord_2_12
rodinia-lavamd-4-0.0.1,06f6b9df5867b3b6c9b140301bf0312a,0.62936913,1.646541594808845,1.0171724648088452,1.0346398231653013,-161.6177877692929,az-3_0_Landlord_2_12
rodinia-lavamd-1-0.0.1,071aec90384211067463c64c73178777,2.998743481,1.5021362352192833,1.4966072457807167,2.2398332481233427,49.907811563850025,az-3_0_Landlord_2_12
rodinia-lud-1-0.0.1,071ff48e5e42283fc2128477bb4b0b91,0.521302341,1.3173922941893412,0.7960899531893413,0.6337592135690076,-152.7117548833991,az-3_0_Landlord_2_12
rodinia-myocyte-4-0.0.1,07390b9334efaa1278949371160d1f1f,0.271989493,1.4538070170489905,1.1818175240489905,1.3966926601492864,-434.50852127180906,az-3_0_Landlord_2_12
rodinia-lavamd-2-0.0.1,073d9ac02f7f46ee1785d5613f5b2e14,2.217140571,1.974253135691748,0.24288743530825174,0.05899430623062017,10.954985826573093,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,0758df1c7eaba661688e1d46160a5388,0.3163064,1.0883996797753561,0.7720932797753561,0.5961280326742664,-244.09663534324824,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,07cc6f311667e3bf9aa7b2b3a5d3aea0,1.457634756,2.7531666091552514,1.2955318531552513,1.6784027825398797,-88.87904516700831,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,07d84dac49d64790d3658c1beca5ae29,1.509474097,2.2351323311531233,0.7256582341531232,0.526579872794229,-48.07357977161255,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,07dacef65fc755e51d2868db497e7fd2,1.393500484,3.289904021371684,1.8964035373716839,3.5963463765558354,-136.089191151776,az-3_0_Landlord_2_12
rodinia-pathfinder-2-0.0.1,07e798f1c96147606d4e117ac3680bf7,2.277403698,1.593289879303425,0.6841138186965752,0.46801171693161053,30.0391985530435,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,0800bb74af0db481e4af9fbbfc50dcae,1.323250217,2.811096900044794,1.4878466830447938,2.2136877522473952,-112.43880136426185,az-3_0_Landlord_2_12
onnx-roberta-1-0.0.1,080cf86b245350790c349155c4f33761,0.571127792,1.64933029677006,1.07820250477006,1.1625206412924314,-188.78480786136566,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,08174e1ec4051985a4d02d97615f6f2b,1.440076688,2.8806123052127535,1.4405356172127535,2.075142864458529,-100.03186838705034,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,08391ee79d3736b85387268f0d0982e1,0.257147186,0.6516945230568081,0.39454733705680806,0.1556676011786185,-153.43249257131984,az-3_0_Landlord_2_12
onnx-roberta-1-0.0.1,08605651e717e2269d98b630a41a564d,0.306026001,1.9248216837870107,1.6187956827870107,2.6204994626098643,-528.9732498210211,az-3_0_Landlord_2_12
rodinia-pathfinder-1-0.0.1,086582cfe6bd44fdcda39d13806acba4,1.811927459,1.4690771129761566,0.34285034602384346,0.11754635976866919,18.921858285268332,az-3_0_Landlord_2_12
rodinia-lud-3-0.0.1,0866a803790ecc90f43352386e4fa48e,0.51924293,0.987801225529805,0.468558295529805,0.21954687630979608,-90.23874345863602,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,087d82b365accdda4792c870b46726d4,1.367757635,2.542456402584453,1.174698767584453,1.3799171945644324,-85.88500897561818,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,08811a41eb5cc087ed60c1115fc6248e,0.475772604,1.0639183960084693,0.5881457920084693,0.34591547265726963,-123.61909598486871,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,08a7025b06ab8e455e18ba3f55c9180d,1.754215412,1.0549906491948047,0.6992247628051953,0.4889152689199816,39.8596864456915,az-3_0_Landlord_2_12
rodinia-lavamd-4-0.0.1,08e62ea1ff3469b3139b958d51808fc0,0.997001318,0.6723344691042563,0.3246668488957437,0.10540856277189167,32.56433497470499,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,08e6dc62038b0025f8d094ef0a9c37fd,0.453192474,1.1957614775548224,0.7425690035548225,0.551408725040402,-163.8528983062553,az-3_0_Landlord_2_12
onnx-roberta-1-0.0.1,08fe0aaaf72862d8e888a736670e5f4e,0.87357984,1.464747358199346,0.591167518199346,0.34947903457397406,-67.67183617691384,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,0906018df5555444212961f5dfb10001,1.815863755,3.1167522163908536,1.3008884613908536,1.6923107889798623,-71.6402019594721,az-3_0_Landlord_2_12
rodinia-srad-4-0.0.1,09249b0514e48e8304dcd5084795f871,3.006456552,3.3935592442497797,0.3871026922497798,0.1498484943470277,-12.875712173264752,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,0925c56e32593a51956411a90518af9d,0.262655184,0.4837913535533651,0.22113616955336513,0.04890120548473465,-84.19257757858118,az-3_0_Landlord_2_12
rodinia-pathfinder-3-0.0.1,09428c095ca190701ab991246152c10e,2.062406105,1.142695812516295,0.9197102924837051,0.8458670221004623,44.594044318139034,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,09439b87a6b0657b111171a224c192f4,1.714630466,2.8337739269150775,1.1191434609150774,1.2524820861089774,-65.27024237040924,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,094709c52e1484ba588f269a5ce3657b,1.402858911,2.3915267427177698,0.9886678317177697,0.9774640814735163,-70.47521486056053,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,09473979915fa46cd4e7faafaa0ed719,2.988485803,2.614627269085008,0.373858533914992,0.13977020338106724,12.509965198418978,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,097c3df53997867acdb2f11e90e72372,1.494524608,2.9834860291945815,1.4889614211945814,2.2170061138057875,-99.62776211407697,az-3_0_Landlord_2_12
rodinia-srad-0-0.0.1,09889ab23e43e39882c712a029923d80,3.964424854,4.291372791097066,0.3269479370970658,0.10689495357202691,-8.247045892853384,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,0a20604a98ec7d7d724f612df02a4aaa,0.534688742,0.9017045606653241,0.36701581866532407,0.13470061115057805,-68.64102230626806,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0a2efe0a47660f2d581040a0f7960acd,1.570302067,2.8590042046101463,1.2887021376101462,1.6607531994809601,-82.0671490340811,az-3_0_Landlord_2_12
rodinia-lud-4-0.0.1,0a6bddea229c1eb8578b99eb156ab38f,0.454218822,1.0182556611639915,0.5640368391639914,0.3181375559341063,-124.1773374076496,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,0a705679f0705a958db3038d5c0632e5,0.630396735,1.2025127104186135,0.5721159754186135,0.32731668932919156,-90.75490776750509,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,0a81276d6dbf07bc00e83b38b3c49fb6,0.455847091,0.9666037806454107,0.5107566896454108,0.2608723960175385,-112.04561786825371,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,0a92d3cce63c5b91ed74a06bd4a96705,1.36508783,2.816144175780777,1.451056345780777,2.1055645186306617,-106.29765454584539,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,0abab1010e4707d692955ab397cde5d1,0.440724174,1.1974881249326246,0.7567639509326245,0.5726916774311557,-171.70919944423662,az-3_0_Landlord_2_12
onnx-roberta-3-0.0.1,0af1b61976506e254a183765b2b36e0b,1.487732188,1.2820530402563586,0.2056791477436415,0.0423039118165507,13.825011611810437,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0af59766b718d6c301d6f505e154e09f,1.405168255,2.981178339870492,1.576010084870492,2.483807787613496,-112.15810485773407,az-3_0_Landlord_2_12
rodinia-lud-4-0.0.1,0afc192d851af5bab3687381ebcf3b90,0.436135843,0.6848157891736457,0.2486799461736457,0.06184171562892732,-57.0189197161779,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0afd11bae0fec2d0a913eb38a57a7a37,1.370073779,2.8446069001381,1.4745331211380999,2.1742479253332663,-107.62435890236097,az-3_0_Landlord_2_12
rodinia-pathfinder-1-0.0.1,0b17b3e8d681f842480a2140ae5a6561,0.435109705,0.8521440448516163,0.4170343398516163,0.1739176406154734,-95.84579131637993,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,0b2d9a6111bb2238ae186b2f5b30ea5a,1.683162995,1.2658171681519945,0.4173458268480055,0.17417753918744536,24.795330463405623,az-3_0_Landlord_2_12
rodinia-pathfinder-0-0.0.1,0b5c37d1d8cd1388fa2d8f06058359e9,0.447652216,0.9810957187664541,0.5334435027664541,0.28456197064374394,-119.16471843545038,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,0b6997121cc3c665db7b79439d755e78,0.485322769,1.1803655981901349,0.6950428291901349,0.4830845344086271,-143.21249147701434,az-3_0_Landlord_2_12
rodinia-pathfinder-3-0.0.1,0b89bbb4865405d22a010b92215c873f,0.810028708,1.8549100339739724,1.0448813259739724,1.0917769853691268,-128.99312279361493,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,0bacb7cd90f907285617b44564c8f76e,1.821453017,3.2257172730345305,1.4042642560345304,1.9719581007762133,-77.09582640497668,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,0bc32d67d38a46635b0fde0ac0681861,0.40034028,1.5935557527058746,1.1932154727058746,1.4237631643047037,-298.0503167719907,az-3_0_Landlord_2_12
rodinia-lud-2-0.0.1,0bc7962ced1f00796d091f79883eace3,0.471835697,1.4770519411315493,1.0052162441315493,1.0104596974659386,-213.0437036711848,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,0bf4fa1bfc9a3c803bf579ff49b3dcde,1.761080028,0.8156469326442523,0.9454330953557478,0.8938437377939505,53.68484568128598,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,0c36793c11f5cee9a6a372dd0d5fef7b,2.762422833,4.2297374652819135,1.4673146322819135,2.153012230108607,-53.116945557838626,az-3_0_Landlord_2_12
rodinia-lavamd-1-0.0.1,0c3b53583472348ac7279012f4fa8645,2.008126307,1.7417058467106479,0.26642046028935207,0.07097986166079022,13.26711668288264,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,0c4156b3bdeddced61999da5fa75bc60,1.986762034,1.1909323744256544,0.7958296595743457,0.633344847058219,40.05661704598215,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,0c5e674db5b2dc1a4a9ced5f783a9df3,0.602038397,1.3959136007310005,0.7938752037310005,0.6302378390989376,-131.86454679418074,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,0c940902eed844106ba7a550651bf254,0.29273826,1.6719246819978582,1.3791864219978582,1.9021551866232542,-471.1329574746595,az-3_0_Landlord_2_12
rodinia-myocyte-4-0.0.1,0d04effd0147e0114cff05dbaa70259d,0.430632301,0.8655914337385961,0.43495913273859615,0.18918944715271171,-101.00476246871138,az-3_0_Landlord_2_12
rodinia-needle-2-0.0.1,0d06d965e639f9814b521827060e732a,1.363294314,2.1987204582628133,0.8354261442628133,0.6979368425178308,-61.279955155949786,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,0d437c972bb6182d9267b208a629f591,1.751161995,3.093552744857128,1.342390749857128,1.802012925301982,-76.6571427252296,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,0d6b5c892a910d0b35d60d46e95befb2,0.350560977,1.486013644343779,1.135452667343779,1.2892527597781025,-323.8959102238522,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,0dc010e87f1d7743b95f327dae009021,0.55327441,1.4729772077564915,0.9197027977564916,0.845853236201118,-166.2290503832432,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0dd392f0d3d7a15a9c523106def60617,1.348510836,2.552624314320782,1.204113478320782,1.4498892686737725,-89.29208769967808,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,0dd5e535bd8f8d25672cffc23f6d70f1,0.209546517,1.4752442736160316,1.2656977566160317,1.6019908111028553,-604.0175588392298,az-3_0_Landlord_2_12
rodinia-myocyte-3-0.0.1,0de85a213e0b983e0132b5fcdc4bb0e7,0.267524932,2.2877393894659743,2.020214457465974,4.08126645415454,-755.1499751305327,az-3_0_Landlord_2_12
torch_rnn-0-0.0.1,0e121504f8c5c6ebcf7f1a7354dfca75,5.9674758820000005,4.147394249943689,1.8200816320563113,3.312697147348766,30.500024935941774,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0e3b06fca991e50cbcac6fa05f3bd3ca,1.519850091,3.643370194365191,2.123520103365191,4.5093376293961125,-139.71904965758833,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,0e8a531347a97a13ace95370711a3235,1.59485237,2.9486220972384656,1.3537697272384657,1.8326924743873096,-84.88370163305245,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0eb697a261505e232fe80c85f2adaa1f,1.667342367,3.160550939107397,1.4932085721073969,2.229671839815011,-89.55620643132119,az-3_0_Landlord_2_12
rodinia-lavamd-4-0.0.1,0ec5bc21cb1821834a91d2bb9c9d1a38,0.618310871,0.9372282328340271,0.3189173618340271,0.10170828367917575,-51.57880554780462,az-3_0_Landlord_2_12
rodinia-lud-3-0.0.1,0ed33fdd96a097200929d3ccb3dc9bdf,0.514064901,0.5429647094518013,0.02889980845180129,0.0008351989285508053,-5.621820979332197,az-3_0_Landlord_2_12
squeezenet-2-0.0.1,0ed732249a46aacc6dbc7fa868b437da,7.120649361,3.7034951537744107,3.417154207225589,11.676942875959545,47.98936212112115,az-3_0_Landlord_2_12
rodinia-lavamd-1-0.0.1,0ef2fa419c71c1d998ae6c2a2cc14fc4,0.577903928,1.3392627376247748,0.7613588096247748,0.5796672369932541,-131.74487535664835,az-3_0_Landlord_2_12
rodinia-lud-2-0.0.1,0f0ddb568c0c23e6e7508fac3c93ee66,2.204774921,1.640127171384996,0.5646477496150037,0.31882708114528796,25.61022189779361,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,0f18ae30149510af41efc6f62ff452fd,0.346473982,0.9537940741518042,0.6073200921518042,0.3688376943312759,-175.28591574065268,az-3_0_Landlord_2_12
rodinia-lud-1-0.0.1,0f354101226ae502066d01ace8e0188e,2.151759213,2.529093641711012,0.37733442871101186,0.1423812710906657,-17.53608983901731,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,0f43ea7b4486918ac9b8cc4371fd1a7e,0.262815977,0.7025772634404788,0.4397612864404788,0.19338998905178484,-167.3266943129865,az-3_0_Landlord_2_12
rodinia-lud-3-0.0.1,0f923e0c59c10481f7b4566b45282b56,0.441993708,1.0880964338586605,0.6461027258586605,0.41744873236199137,-146.17916820179272,az-3_0_Landlord_2_12
rodinia-lud-3-0.0.1,0f9f821995e7615ccb5cc665ed861160,0.495480044,0.8190678039615913,0.3235877599615913,0.10470903839696041,-65.30792993180393,az-3_0_Landlord_2_12
onnx-roberta-0-0.0.1,0fa8ecc5af3973c6c3c968d93ecb9340,0.330322438,0.5161632325936544,0.18584079459365438,0.03453680093520084,-56.260421096085025,az-3_0_Landlord_2_12
squeezenet-1-0.0.1,0faca345f594f04ecd6efde8cd6df727,12.621327137,7.502951923653507,5.118375213346493,26.197764824599755,40.553383632231046,az-3_0_Landlord_2_12
rodinia-needle-3-0.0.1,0fb8e7111a74e114ba955d634ce4e252,1.674695019,3.050838748272285,1.3761437292722851,1.8937715636154324,-82.1727964590241,az-3_0_Landlord_2_12
rodinia-srad-2-0.0.1,0fbe024edd8ec262c7fac7fa80d1c28f,1.845352035,3.907131372901627,2.061779337901627,4.250934038198072,-111.72823931676686,az-3_0_Landlord_2_12
rodinia-myocyte-4-0.0.1,0ffc95665dc17224676f5b9db3e3b8f0,0.276634467,0.5983328630981698,0.3216983960981698,0.10348985805213495,-116.2900630521105,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,1010c934f946971c295795768240bf8d,1.378943417,2.4764662291728494,1.0975228121728495,1.2045563232398,-79.59157704676505,az-3_0_Landlord_2_12
rodinia-srad-4-0.0.1,1024de49a97581e917b16e4df378b6e4,1.857578747,3.6001725259067747,1.7425937789067747,3.036633078284593,-93.80995458314074,az-3_0_Landlord_2_12
rodinia-myocyte-2-0.0.1,1071de92d6fa6a79c78099a4573d3de3,0.271845752,0.7633664202591108,0.49152066825911084,0.24159256732588288,-180.80866250178184,az-3_0_Landlord_2_12
rodinia-lud-4-0.0.1,107c03287db9941ac7ba96b1def3ae0b,0.482421131,0.5806998883435733,0.09827875734357333,0.009658714144996968,-20.371984357288305,az-3_0_Landlord_2_12
rodinia-srad-1-0.0.1,10843e45a9d9f6054a19575aa8791483,1.920265087,3.5736871818896754,1.6534220948896754,2.733804623869363,-86.1038460826672,az-3_0_Landlord_2_12
onnx-roberta-3-0.0.1,10973252d53c58b2e70b3fcd6da4be1c,0.364324733,1.9787704325985127,1.6144456995985128,2.6064349169521313,-443.1337083004224,az-3_0_Landlord_2_12
rodinia-srad-0-0.0.1,109cf707b82ecebcb1492128e4ab1397,1.738678317,3.4217693919910226,1.6830910749910226,2.832795566714436,-96.80290244230513,az-3_0_Landlord_2_12
rodinia-lud-0-0.0.1,10a0820b66a956fb77e9242d0705cf51,0.496947217,0.7040693682055952,0.20712215120559518,0.04289958552003344,-41.678903537474724,az-3_0_Landlord_2_12
rodinia-needle-4-0.0.1,10c1fd44fe18071bb155664163d4cd6b,1.340468815,2.4617214270900085,1.1212526120900086,1.2572074201186674,-83.6463034084093,az-3_0_Landlord_2_12
rodinia-pathfinder-3-0.0.1,10f15c7867424162ba31fd07e6928f62,0.487298488,1.488611223493665,1.001312735493665,1.0026271942618064,-205.4824219962827,az-3_0_Landlord_2_12
rodinia-pathfinder-4-0.0.1,110cf910d92080b3560262cb717c6532,0.449100495,0.7617907638990766,0.31269026889907664,0.09777520426417685,-69.62590163679883,az-3_0_Landlord_2_12
rodinia-lud-3-0.0.1,113deda659209d64168c87141031da10,0.481896622,0.9290544665101577,0.44715784451015766,0.19995013790697033,-92.79123863834798,az-3_0_Landlord_2_12
onnx-roberta-2-0.0.1,1140618750a537bcdb96babfb7be73d3,0.359772279,0.18763358595097307,0.1721386930490269,0.029631729644627104,47.84656937090668,az-3_0_Landlord_2_12
onnx-roberta-3-0.0.1,116f24b71a6dde12249a6321f1dfb1c4,0.284499119,3.632577845303718,3.348078726303718,11.209631157527527,-1176.832722038664,az-3_0_Landlord_2_12
